Age,Age_Group,Attrition,Attrition_Flag,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Income_Group,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,Experience_Group,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Group2,Income Band,Tenure Group,Promotion Status,Experience Group
36,Mid-Career,No,0,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,Low,6060,1,Y,Yes,13,3,1,80,1,10,Junior Level,4,3,10,9,1,7,35-44,$3k-$6k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
31,Mid-Career,No,0,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,Low,18624,1,Y,No,11,3,1,80,1,10,Junior Level,2,3,10,8,0,2,25-34,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
34,Mid-Career,No,0,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,Medium,24444,2,Y,Yes,13,3,4,80,3,9,Junior Level,3,3,5,3,1,0,25-34,$6k-$10k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
29,Young,No,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,Low,19384,3,Y,No,14,3,2,80,0,11,Mid Level,2,3,3,2,1,2,25-34,< $3k,2-3 yrs,1-2 yrs since promotion,11-20 yrs
37,Mid-Career,No,0,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,Low,13588,5,Y,Yes,22,4,3,80,1,16,Mid Level,2,3,5,3,0,4,35-44,$3k-$6k,4-5 yrs,Promoted this year,11-20 yrs
35,Mid-Career,No,0,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,Low,25388,0,Y,Yes,11,3,4,80,0,4,Entry Level,2,3,3,2,0,2,35-44,$3k-$6k,2-3 yrs,Promoted this year,3-5 yrs
45,Senior,No,0,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,Low,23888,0,Y,No,13,3,4,80,2,10,Junior Level,2,2,9,8,3,8,45-54,$3k-$6k,6-10 yrs,3-5 yrs since promotion,6-10 yrs
36,Mid-Career,No,0,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886,Low,4223,1,Y,No,21,4,4,80,0,10,Junior Level,2,2,10,1,0,8,35-44,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
40,Senior,No,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,High,18991,2,Y,No,11,3,1,80,1,22,Senior Level,3,3,19,7,11,16,35-44,$15k+,10+ yrs,5+ yrs since promotion,20+ yrs
26,Young,No,0,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,Low,14908,1,Y,Yes,13,3,3,80,1,1,Entry Level,3,2,1,0,1,0,25-34,< $3k,0-1 yrs,1-2 yrs since promotion,0-2 yrs
27,Young,No,0,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,Low,26997,0,Y,No,14,3,2,80,0,9,Junior Level,5,2,8,7,0,7,25-34,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
48,Senior,No,0,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,High,2437,3,Y,No,11,3,2,80,1,24,Senior Level,3,3,22,17,4,7,45-54,$15k+,10+ yrs,3-5 yrs since promotion,20+ yrs
44,Senior,No,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,Low,9364,2,Y,No,15,3,4,80,1,10,Junior Level,5,3,2,0,2,2,35-44,$3k-$6k,2-3 yrs,1-2 yrs since promotion,6-10 yrs
34,Mid-Career,Yes,1,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,Low,14460,1,Y,Yes,23,4,2,80,1,5,Entry Level,2,3,5,2,3,0,25-34,< $3k,4-5 yrs,3-5 yrs since promotion,3-5 yrs
56,Senior,Yes,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,Low,10261,1,Y,No,16,3,4,80,0,5,Entry Level,3,3,4,2,1,0,55+,< $3k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
36,Mid-Career,No,0,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,Low,16822,2,Y,No,16,3,3,80,2,12,Mid Level,1,1,4,2,1,3,35-44,$3k-$6k,4-5 yrs,1-2 yrs since promotion,11-20 yrs
41,Senior,No,0,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,Low,26841,5,Y,No,21,4,3,80,1,14,Mid Level,3,3,5,4,1,4,35-44,$3k-$6k,4-5 yrs,1-2 yrs since promotion,11-20 yrs
42,Senior,No,0,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,13348,Medium,14842,9,Y,No,13,3,2,80,1,18,Mid Level,3,4,13,7,5,7,35-44,$10k-$15k,10+ yrs,3-5 yrs since promotion,11-20 yrs
31,Mid-Career,No,0,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,Low,20115,2,Y,Yes,11,3,4,80,1,8,Junior Level,2,3,5,2,1,4,25-34,$6k-$10k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
34,Mid-Career,No,0,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,Medium,16495,3,Y,Yes,12,3,3,80,0,9,Junior Level,3,2,4,2,0,1,25-34,$6k-$10k,4-5 yrs,Promoted this year,6-10 yrs
31,Mid-Career,No,0,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,Low,16031,8,Y,No,12,3,2,80,1,4,Entry Level,0,2,2,2,2,2,25-34,$3k-$6k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
26,Young,No,0,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,Low,7102,0,Y,No,18,3,1,80,1,8,Junior Level,3,3,7,7,7,7,25-34,< $3k,6-10 yrs,5+ yrs since promotion,6-10 yrs
45,Senior,No,0,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,Low,14511,4,Y,No,12,3,3,80,0,12,Mid Level,3,3,4,2,0,3,45-54,$3k-$6k,4-5 yrs,Promoted this year,11-20 yrs
33,Mid-Career,No,0,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,Low,10410,1,Y,No,14,3,2,80,0,10,Junior Level,2,2,10,4,0,9,25-34,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
28,Young,No,0,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,Low,19255,1,Y,Yes,12,3,3,80,1,7,Junior Level,2,3,7,7,0,7,25-34,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
29,Young,Yes,1,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,Low,10642,1,Y,No,17,3,4,80,0,1,Entry Level,3,3,1,0,0,0,25-34,< $3k,0-1 yrs,Promoted this year,0-2 yrs
39,Mid-Career,No,0,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,Low,3987,6,Y,No,19,3,3,80,1,10,Junior Level,1,3,3,2,1,2,35-44,$3k-$6k,2-3 yrs,1-2 yrs since promotion,6-10 yrs
27,Young,No,0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,Low,6073,1,Y,No,11,3,3,80,1,6,Junior Level,3,2,5,3,1,2,25-34,< $3k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
34,Mid-Career,No,0,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,Low,26496,1,Y,Yes,15,3,2,80,0,16,Mid Level,3,3,15,10,6,11,25-34,$3k-$6k,10+ yrs,5+ yrs since promotion,11-20 yrs
28,Young,Yes,1,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,Medium,23352,3,Y,Yes,11,3,4,80,0,6,Junior Level,0,3,2,0,2,2,25-34,$6k-$10k,2-3 yrs,1-2 yrs since promotion,6-10 yrs
47,Senior,No,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,Low,2125,8,Y,No,18,3,3,80,1,16,Mid Level,4,4,8,7,1,7,45-54,$3k-$6k,6-10 yrs,1-2 yrs since promotion,11-20 yrs
56,Senior,No,0,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,Low,20328,4,Y,No,16,3,3,80,1,6,Junior Level,3,3,0,0,0,0,55+,$3k-$6k,0-1 yrs,Promoted this year,6-10 yrs
39,Mid-Career,No,0,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,Low,12315,1,Y,No,25,4,4,80,1,10,Junior Level,3,3,10,0,7,9,35-44,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
38,Mid-Career,No,0,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,Low,18115,1,Y,Yes,16,3,3,80,1,20,Mid Level,3,3,20,11,0,7,35-44,< $3k,10+ yrs,Promoted this year,11-20 yrs
58,Senior,No,0,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,17875,High,11761,4,Y,Yes,13,3,3,80,1,29,Senior Level,2,2,1,0,0,0,55+,$15k+,0-1 yrs,Promoted this year,20+ yrs
32,Mid-Career,Yes,1,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,Low,15318,3,Y,Yes,14,3,1,80,0,8,Junior Level,2,3,4,1,0,3,25-34,< $3k,4-5 yrs,Promoted this year,6-10 yrs
38,Mid-Career,No,0,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,Low,14293,2,Y,No,19,3,4,80,2,10,Junior Level,0,4,5,2,0,3,35-44,$3k-$6k,4-5 yrs,Promoted this year,6-10 yrs
49,Senior,No,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,High,13738,3,Y,No,15,3,4,80,0,28,Senior Level,3,3,5,4,4,3,45-54,$15k+,4-5 yrs,3-5 yrs since promotion,20+ yrs
42,Senior,No,0,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,Low,2900,3,Y,Yes,12,3,3,80,2,14,Mid Level,4,3,0,0,0,0,35-44,$3k-$6k,0-1 yrs,Promoted this year,11-20 yrs
27,Young,Yes,1,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,2863,Low,19555,1,Y,No,12,3,1,80,0,1,Entry Level,2,3,1,0,0,0,25-34,< $3k,0-1 yrs,Promoted this year,0-2 yrs
35,Mid-Career,No,0,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,Low,15975,0,Y,No,16,3,4,80,1,6,Junior Level,2,1,5,3,0,4,35-44,$3k-$6k,4-5 yrs,Promoted this year,6-10 yrs
28,Young,No,0,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,Low,2122,1,Y,No,14,3,3,80,0,5,Entry Level,3,2,5,3,1,4,25-34,< $3k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
31,Mid-Career,No,0,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,Low,3995,1,Y,Yes,13,3,4,80,1,4,Entry Level,3,4,4,2,2,3,25-34,$3k-$6k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
36,Mid-Career,No,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,Low,9238,1,Y,No,22,4,2,80,0,5,Entry Level,3,3,5,4,0,2,35-44,< $3k,4-5 yrs,Promoted this year,3-5 yrs
34,Mid-Career,No,0,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,Medium,6770,1,Y,No,21,4,1,80,0,14,Mid Level,3,2,14,8,2,1,25-34,$6k-$10k,10+ yrs,1-2 yrs since promotion,11-20 yrs
34,Mid-Career,No,0,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,Medium,22914,1,Y,No,18,3,3,80,1,9,Junior Level,2,2,8,7,1,1,25-34,$6k-$10k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
26,Young,No,0,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,Low,20006,0,Y,No,13,3,4,80,0,8,Junior Level,6,2,7,7,7,6,25-34,< $3k,6-10 yrs,5+ yrs since promotion,6-10 yrs
29,Young,No,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,Low,6225,0,Y,No,12,3,1,80,1,6,Junior Level,5,2,5,3,0,2,25-34,$3k-$6k,4-5 yrs,Promoted this year,6-10 yrs
32,Mid-Career,No,0,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,Low,16542,5,Y,No,18,3,2,80,1,9,Junior Level,6,3,5,1,1,2,25-34,$6k-$10k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
31,Mid-Career,No,0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,Low,5771,1,Y,No,21,4,2,80,0,10,Junior Level,6,3,10,8,8,7,25-34,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
28,Young,Yes,1,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,Low,18779,5,Y,No,12,3,1,80,1,6,Junior Level,2,2,4,1,0,3,25-34,< $3k,4-5 yrs,Promoted this year,6-10 yrs
38,Mid-Career,No,0,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,Low,11473,4,Y,No,14,3,1,80,0,20,Mid Level,3,2,1,0,0,0,35-44,< $3k,0-1 yrs,Promoted this year,11-20 yrs
35,Mid-Career,No,0,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,Low,13586,1,Y,Yes,11,3,4,80,0,10,Junior Level,2,3,10,8,0,9,35-44,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
27,Young,No,0,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,Low,5099,1,Y,No,14,3,1,80,0,7,Junior Level,5,3,7,7,0,7,25-34,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
32,Mid-Career,No,0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,Medium,10138,8,Y,No,24,4,2,80,0,8,Junior Level,1,3,1,0,0,0,25-34,$6k-$10k,0-1 yrs,Promoted this year,6-10 yrs
31,Mid-Career,Yes,1,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,Low,21075,1,Y,Yes,11,3,3,80,0,10,Junior Level,4,3,10,7,0,8,25-34,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
53,Senior,Yes,1,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,Medium,5843,6,Y,Yes,13,3,2,80,0,15,Mid Level,2,2,2,2,2,2,45-54,$10k-$15k,2-3 yrs,1-2 yrs since promotion,11-20 yrs
54,Senior,No,0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,2897,Low,22474,3,Y,No,11,3,3,80,2,9,Junior Level,6,2,4,3,2,3,45-54,< $3k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
33,Mid-Career,No,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,Low,18079,1,Y,No,20,4,3,80,3,9,Junior Level,2,3,9,7,2,8,25-34,$3k-$6k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
43,Senior,No,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510,Medium,16873,1,Y,No,17,3,2,80,1,10,Junior Level,1,3,10,9,0,9,35-44,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
38,Mid-Career,No,0,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,Low,5224,0,Y,Yes,11,3,2,80,1,7,Junior Level,2,3,6,2,1,2,35-44,< $3k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
55,Senior,No,0,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,19636,High,25811,4,Y,Yes,18,3,1,80,1,35,Senior Level,0,3,10,9,1,4,55+,$15k+,6-10 yrs,1-2 yrs since promotion,20+ yrs
31,Mid-Career,No,0,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,Low,17536,1,Y,Yes,11,3,3,80,3,1,Entry Level,4,3,1,0,0,0,25-34,< $3k,0-1 yrs,Promoted this year,0-2 yrs
39,Mid-Career,No,0,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,Medium,25098,0,Y,No,12,3,1,80,0,21,Senior Level,3,3,20,8,11,10,35-44,$10k-$15k,10+ yrs,5+ yrs since promotion,20+ yrs
42,Senior,No,0,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,4332,Low,14811,1,Y,No,12,3,4,80,0,20,Mid Level,2,3,20,9,3,7,35-44,$3k-$6k,10+ yrs,3-5 yrs since promotion,11-20 yrs
31,Mid-Career,No,0,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031,Medium,26862,4,Y,No,20,4,3,80,1,13,Mid Level,2,4,11,7,4,8,25-34,$10k-$15k,10+ yrs,3-5 yrs since promotion,11-20 yrs
54,Senior,No,0,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440,Low,25198,6,Y,Yes,19,3,4,80,0,9,Junior Level,3,3,5,2,1,4,45-54,$3k-$6k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
24,Young,No,0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,1981,2,Male,45,2,2,Healthcare Representative,3,Single,4617,Low,14120,1,Y,No,12,3,2,80,0,4,Entry Level,2,2,4,3,1,2,Under 25,$3k-$6k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
23,Young,No,0,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647,Low,13672,1,Y,No,13,3,3,80,0,5,Entry Level,6,4,5,2,1,4,Under 25,< $3k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
40,Senior,No,0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323,Low,26849,1,Y,No,11,3,1,80,1,10,Junior Level,2,4,10,9,9,4,35-44,$6k-$10k,6-10 yrs,5+ yrs since promotion,6-10 yrs
40,Senior,No,0,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,5677,Low,4258,3,Y,No,14,3,3,80,1,15,Mid Level,4,3,11,8,5,10,35-44,$3k-$6k,10+ yrs,3-5 yrs since promotion,11-20 yrs
25,Young,No,0,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,2187,Low,19655,4,Y,No,14,3,3,80,0,6,Junior Level,3,3,2,0,1,2,25-34,< $3k,2-3 yrs,1-2 yrs since promotion,6-10 yrs
30,Mid-Career,No,0,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748,Low,4077,1,Y,No,13,3,3,80,0,12,Mid Level,6,2,12,8,1,7,25-34,$3k-$6k,10+ yrs,1-2 yrs since promotion,11-20 yrs
25,Young,No,0,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,Low,7298,6,Y,Yes,19,3,3,80,1,7,Junior Level,2,2,2,2,0,2,25-34,$3k-$6k,2-3 yrs,Promoted this year,6-10 yrs
47,Senior,No,0,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,Medium,13084,2,Y,No,23,4,2,80,0,25,Senior Level,3,3,17,14,12,11,45-54,$6k-$10k,10+ yrs,5+ yrs since promotion,20+ yrs
33,Mid-Career,No,0,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,Low,20439,1,Y,No,12,3,3,80,3,1,Entry Level,2,2,1,1,0,0,25-34,< $3k,0-1 yrs,Promoted this year,0-2 yrs
38,Mid-Career,No,0,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,Low,7636,0,Y,No,15,3,1,80,2,16,Mid Level,3,3,15,13,5,8,35-44,$3k-$6k,10+ yrs,3-5 yrs since promotion,11-20 yrs
31,Mid-Career,No,0,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,Low,6393,0,Y,No,19,3,3,80,1,3,Entry Level,1,3,2,2,1,2,25-34,$3k-$6k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
38,Mid-Career,No,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,Low,14284,2,Y,No,11,3,4,80,1,10,Junior Level,1,3,8,3,7,7,35-44,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
42,Senior,No,0,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998,4,Male,35,3,2,Research Scientist,1,Divorced,5410,Low,11189,6,Y,Yes,17,3,3,80,1,9,Junior Level,3,2,4,3,1,2,35-44,$3k-$6k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
41,Senior,No,0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,2782,Low,21412,3,Y,No,22,4,1,80,1,12,Mid Level,3,3,5,3,1,0,35-44,< $3k,4-5 yrs,1-2 yrs since promotion,11-20 yrs
47,Senior,No,0,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,Medium,17231,0,Y,No,18,3,1,80,2,14,Mid Level,3,1,13,8,5,12,45-54,$10k-$15k,10+ yrs,3-5 yrs since promotion,11-20 yrs
35,Mid-Career,No,0,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,Married,2660,Low,20232,7,Y,Yes,11,3,3,80,1,5,Entry Level,3,3,2,2,2,2,35-44,< $3k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
22,Young,No,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,Male,63,3,1,Research Scientist,3,Single,3375,Low,17624,0,Y,No,12,3,4,80,0,4,Entry Level,2,4,3,2,1,2,Under 25,$3k-$6k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
35,Mid-Career,No,0,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,5098,Low,18698,1,Y,No,19,3,2,80,0,10,Junior Level,5,3,10,7,0,8,35-44,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
33,Mid-Career,No,0,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,Low,21653,0,Y,Yes,13,3,1,80,1,10,Junior Level,6,3,9,7,8,1,25-34,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
32,Mid-Career,No,0,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,Low,15919,1,Y,No,13,3,3,80,0,6,Junior Level,3,3,6,2,4,1,25-34,< $3k,6-10 yrs,3-5 yrs since promotion,6-10 yrs
40,Senior,No,0,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406,Low,4060,8,Y,No,19,3,3,80,2,8,Junior Level,3,2,1,0,0,0,35-44,< $3k,0-1 yrs,Promoted this year,6-10 yrs
32,Mid-Career,No,0,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,Low,18024,0,Y,No,14,3,2,80,1,3,Entry Level,2,3,2,2,2,2,25-34,< $3k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
39,Mid-Career,No,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,4108,Low,5340,7,Y,No,13,3,1,80,0,18,Mid Level,2,3,7,7,1,7,35-44,$3k-$6k,6-10 yrs,1-2 yrs since promotion,11-20 yrs
38,Mid-Career,No,0,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,Medium,3376,3,Y,No,12,3,1,80,1,20,Mid Level,3,3,18,16,1,11,35-44,$10k-$15k,10+ yrs,1-2 yrs since promotion,11-20 yrs
